key,ttr,gulpease,flesch_vacca,lexical_density
bm25__smollm2-1.7b__mxbai,91.48936170212765,38.787234042553195,4.1063829787233885,63.829787234042556
bm25__smollm2-1.7b__mxbai,64.44444444444444,45.4,32.22222222222223,53.77777777777778
bm25__smollm2-1.7b__mxbai,60.26058631921825,49.29315960912052,43.22120225051822,57.98045602605863
bm25__smollm2-1.7b__mxbai,86.48648648648648,46.2972972972973,30.252252252252266,55.4054054054054
bm25__smollm2-1.7b__mxbai,75.39682539682539,47.095238095238095,38.41904761904759,57.936507936507944
bm25__smollm2-1.7b__mxbai,73.03370786516854,44.61797752808989,27.457865168539314,57.30337078651685
bm25__smollm2-1.7b__mxbai,89.36170212765957,50.48936170212766,44.202127659574444,55.319148936170215
bm25__smollm2-1.7b__mxbai,78.64077669902912,42.592233009708735,25.00728155339806,58.252427184466015
bm25__smollm2-1.7b__mxbai,64.4927536231884,38.63768115942029,12.021739130434781,61.59420289855072
bm25__smollm2-1.7b__mxbai,91.17647058823529,44.14705882352941,28.480392156862752,61.76470588235294
bm25__smollm2-1.7b__mxbai,97.5609756097561,49.24390243902439,36.475609756097555,60.97560975609756
bm25__smollm2-1.7b__mxbai,50.877192982456144,60.140350877192986,52.214912280701746,55.04385964912281
bm25__smollm2-1.7b__mxbai,73.33333333333333,47.666666666666664,37.66666666666666,59.04761904761905
bm25__smollm2-1.7b__mxbai,52.391304347826086,49.73913043478261,40.17391304347825,56.086956521739125
bm25__smollm2-1.7b__mxbai,76.71232876712328,50.0958904109589,46.324200913242024,57.534246575342465
bm25__smollm2-1.7b__mxbai,96.07843137254902,47.627450980392155,31.382352941176464,54.90196078431373
bm25__smollm2-1.7b__mxbai,66.91176470588235,43.9264705882353,26.22794117647058,56.61764705882353
bm25__smollm2-1.7b__mxbai,67.3469387755102,48.13265306122449,37.387755102040785,57.14285714285714
bm25__smollm2-1.7b__mxbai,71.81208053691275,53.630872483221474,48.1021625652498,61.07382550335571
bm25__smollm2-1.7b__mxbai,79.3103448275862,46.81609195402299,37.066091954022994,55.172413793103445
bm25__smollm2-1.7b__mxbai,52.67175572519084,51.06106870229008,44.93012331180268,52.29007633587786
