key,ttr,gulpease,flesch_vacca,lexical_density
vector_store__granite3.1-moe:1b__mxbai,72.51908396946564,50.45038167938932,44.24300254452929,61.06870229007634
vector_store__granite3.1-moe:1b__mxbai,58.47457627118644,44.16949152542373,28.294726930320145,57.20338983050848
vector_store__granite3.1-moe:1b__mxbai,56.80272108843537,54.91836734693877,45.9344790547798,55.78231292517006
vector_store__granite3.1-moe:1b__mxbai,64.46280991735537,46.68595041322314,33.53553719008262,57.85123966942148
vector_store__granite3.1-moe:1b__mxbai,73.09644670050761,45.75126903553299,33.55774111675126,60.40609137055838
vector_store__granite3.1-moe:1b__mxbai,71.57360406091371,57.07106598984772,41.58090101522842,55.32994923857868
vector_store__granite3.1-moe:1b__mxbai,85.71428571428571,40.666666666666664,12.404761904761926,64.28571428571429
vector_store__granite3.1-moe:1b__mxbai,45.643153526970956,51.9253112033195,34.58334321280381,57.676348547717836
vector_store__granite3.1-moe:1b__mxbai,60.85526315789473,50.2171052631579,32.576315789473696,56.57894736842105
vector_store__granite3.1-moe:1b__mxbai,59.817351598173516,49.63926940639269,36.89357218124339,56.62100456621004
vector_store__granite3.1-moe:1b__mxbai,44.91803278688525,55.721311475409834,45.726527570789855,56.72131147540984
vector_store__granite3.1-moe:1b__mxbai,51.4161220043573,54.57734204793028,43.98976034858386,55.33769063180828
vector_store__granite3.1-moe:1b__mxbai,41.735537190082646,49.888429752066116,35.780685644322006,54.75206611570248
vector_store__granite3.1-moe:1b__mxbai,70.17543859649122,50.345029239766085,39.51461988304092,61.98830409356725
vector_store__granite3.1-moe:1b__mxbai,58.730158730158735,52.69047619047619,38.220121381886074,59.92063492063492
vector_store__granite3.1-moe:1b__mxbai,43.806104129263915,52.949730700179536,44.30074533485666,60.32315978456014
vector_store__granite3.1-moe:1b__mxbai,52.348993288590606,51.88590604026846,33.180536912751684,55.369127516778526
vector_store__granite3.1-moe:1b__mxbai,46.080760095011875,54.819477434679335,42.492259808338105,51.543942992874115
vector_store__granite3.1-moe:1b__mxbai,67.59776536312849,38.385474860335194,14.478850758180368,60.33519553072626
vector_store__granite3.1-moe:1b__mxbai,81.33333333333333,51.4,35.0,65.33333333333333
vector_store__granite3.1-moe:1b__mxbai,79.16666666666666,49.208333333333336,38.51875,63.541666666666664
