key,ttr,gulpease,flesch_vacca,lexical_density
bm25__falcon3-1b__nomic,81.57894736842105,46.63157894736842,37.83771929824563,64.47368421052632
bm25__falcon3-1b__nomic,87.27272727272727,49.0,37.57575757575758,56.36363636363636
bm25__falcon3-1b__nomic,95.65217391304348,47.26086956521739,38.86956521739131,56.52173913043478
bm25__falcon3-1b__nomic,84.0,67.8,41.666666666666664,56.00000000000001
bm25__falcon3-1b__nomic,59.859154929577464,52.38028169014085,38.25039123630673,53.52112676056338
bm25__falcon3-1b__nomic,60.9375,46.5,33.847098214285715,59.375
bm25__falcon3-1b__nomic,95.34883720930233,46.906976744186046,33.33720930232556,60.46511627906976
bm25__falcon3-1b__nomic,40.396341463414636,46.576219512195124,34.41534552845528,56.55487804878049
bm25__falcon3-1b__nomic,75.55555555555556,47.22222222222222,32.0,62.22222222222222
bm25__falcon3-1b__nomic,61.61616161616161,54.99326599326599,49.43265993265993,51.178451178451176
bm25__falcon3-1b__nomic,96.96969696969697,86.57575757575758,75.30909090909091,48.484848484848484
bm25__falcon3-1b__nomic,63.0,46.55,36.22777777777777,56.49999999999999
bm25__falcon3-1b__nomic,59.09090909090909,59.90909090909091,40.871212121212125,54.54545454545454
bm25__falcon3-1b__nomic,44.42675159235669,47.996815286624205,37.73277895730124,52.38853503184714
bm25__falcon3-1b__nomic,73.33333333333333,45.51851851851852,31.18518518518519,62.22222222222222
bm25__falcon3-1b__nomic,48.6815415821501,51.57606490872211,40.33708962512208,56.3894523326572
bm25__falcon3-1b__nomic,61.81818181818181,46.27272727272727,29.375,62.42424242424243
bm25__falcon3-1b__nomic,56.52173913043478,42.43873517786561,23.197628458498002,58.10276679841897
bm25__falcon3-1b__nomic,68.38709677419355,46.87096774193548,34.147465437788014,54.83870967741935
bm25__falcon3-1b__nomic,38.589211618257266,58.024896265560166,54.194761410788374,58.713692946058096
bm25__falcon3-1b__nomic,50.30487804878049,50.73780487804878,43.455574912891976,53.04878048780488
