key,ttr,gulpease,flesch_vacca,lexical_density
vector_store__deepseek-r1-1.5b__nomic,79.1044776119403,69.44776119402985,55.75692963752665,65.67164179104478
vector_store__deepseek-r1-1.5b__nomic,38.2716049382716,49.123456790123456,32.00617283950618,61.72839506172839
vector_store__deepseek-r1-1.5b__nomic,66.38655462184873,58.07563025210084,54.584500466853406,56.30252100840336
vector_store__deepseek-r1-1.5b__nomic,73.03370786516854,50.46067415730337,47.21829855537718,39.325842696629216
vector_store__deepseek-r1-1.5b__nomic,70.51282051282051,57.84615384615385,40.690476190476176,61.53846153846154
vector_store__deepseek-r1-1.5b__nomic,69.49152542372882,55.86440677966102,38.86101694915256,64.40677966101694
vector_store__deepseek-r1-1.5b__nomic,48.05194805194805,53.935064935064936,39.49610389610388,59.74025974025974
vector_store__deepseek-r1-1.5b__nomic,0.2424969987995198,49.28811524609844,39.892516583672716,63.010804321728685
vector_store__deepseek-r1-1.5b__nomic,63.29113924050633,46.848101265822784,26.465822784810126,60.75949367088608
vector_store__deepseek-r1-1.5b__nomic,59.0,56.3,35.63888888888886,52.5
vector_store__deepseek-r1-1.5b__nomic,100.0,69.45454545454545,76.81818181818181,54.54545454545454
vector_store__deepseek-r1-1.5b__nomic,82.75862068965517,68.65517241379311,52.88505747126438,58.620689655172406
vector_store__deepseek-r1-1.5b__nomic,87.71929824561403,58.12280701754386,28.86842105263159,63.1578947368421
vector_store__deepseek-r1-1.5b__nomic,61.58940397350994,51.71523178807947,29.51706571574124,58.27814569536424
vector_store__deepseek-r1-1.5b__nomic,56.99999999999999,57.15,50.339285714285744,56.49999999999999
vector_store__deepseek-r1-1.5b__nomic,67.61904761904762,56.42857142857143,40.19047619047617,60.0
vector_store__deepseek-r1-1.5b__nomic,68.4729064039409,65.65024630541872,55.389681099299956,57.14285714285714
vector_store__deepseek-r1-1.5b__nomic,55.55555555555556,46.28395061728395,25.293827160493795,55.55555555555556
vector_store__deepseek-r1-1.5b__nomic,65.0,57.5,31.0625,70.0
vector_store__deepseek-r1-1.5b__nomic,68.42105263157895,60.578947368421055,64.125,41.05263157894737
vector_store__deepseek-r1-1.5b__nomic,82.66666666666667,52.6,30.566666666666634,56.00000000000001
