key,ttr,gulpease,flesch_vacca,lexical_density
prompt__role_playing__qwen2.5-0.5b,89.28571428571429,54.714285714285715,41.10714285714283,58.92857142857143
prompt__role_playing__qwen2.5-0.5b,48.292682926829265,51.53658536585366,45.51219512195121,52.4390243902439
prompt__role_playing__qwen2.5-0.5b,75.26881720430107,50.82795698924731,45.76075268817203,53.76344086021505
prompt__role_playing__qwen2.5-0.5b,65.74585635359117,60.60220994475138,51.2205998421468,54.14364640883977
prompt__role_playing__qwen2.5-0.5b,90.38461538461539,53.42307692307692,48.66666666666667,57.692307692307686
prompt__role_playing__qwen2.5-0.5b,72.72727272727273,51.8099173553719,46.70110192837463,52.892561983471076
prompt__role_playing__qwen2.5-0.5b,100.0,66.82608695652173,61.67391304347825,60.86956521739131
prompt__role_playing__qwen2.5-0.5b,44.651162790697676,53.95348837209303,53.071789686552066,50.93023255813953
prompt__role_playing__qwen2.5-0.5b,42.92929292929293,56.72727272727273,48.69444444444442,53.535353535353536
prompt__role_playing__qwen2.5-0.5b,63.55555555555556,66.15555555555555,58.64126984126984,55.111111111111114
prompt__role_playing__qwen2.5-0.5b,100.0,77.75,76.125,50.0
prompt__role_playing__qwen2.5-0.5b,59.93150684931506,65.74657534246575,58.06189751395231,57.1917808219178
prompt__role_playing__qwen2.5-0.5b,65.21739130434783,61.41545893719807,47.54347826086956,57.00483091787439
prompt__role_playing__qwen2.5-0.5b,59.70149253731343,64.64179104477611,62.92135476463832,48.35820895522388
prompt__role_playing__qwen2.5-0.5b,61.57635467980296,52.20197044334975,44.737572772055515,57.14285714285714
prompt__role_playing__qwen2.5-0.5b,82.05128205128204,48.35897435897436,33.16666666666666,58.97435897435898
prompt__role_playing__qwen2.5-0.5b,57.98319327731093,67.68347338935574,59.309523809523796,54.621848739495796
prompt__role_playing__qwen2.5-0.5b,78.49462365591397,46.41935483870968,25.948387096774205,58.06451612903226
prompt__role_playing__qwen2.5-0.5b,62.63157894736842,46.26315789473684,33.09210526315789,54.21052631578947
prompt__role_playing__qwen2.5-0.5b,49.142857142857146,68.65714285714286,64.46536796536795,52.28571428571429
prompt__role_playing__qwen2.5-0.5b,78.44827586206897,58.6551724137931,54.77586206896552,57.758620689655174
