key,ttr,gulpease,flesch_vacca,lexical_density
vector_rerank__qwen2.5-0.5b__mxbai,85.91549295774648,45.478873239436616,32.1924882629108,57.74647887323944
vector_rerank__qwen2.5-0.5b__mxbai,72.63157894736842,44.89473684210526,26.93421052631578,56.84210526315789
vector_rerank__qwen2.5-0.5b__mxbai,82.0,41.6,21.099999999999994,57.99999999999999
vector_rerank__qwen2.5-0.5b__mxbai,40.520446096654275,57.773234200743495,56.133581164807936,53.53159851301115
vector_rerank__qwen2.5-0.5b__mxbai,24.647887323943664,51.08920187793427,38.86323739538682,56.33802816901409
vector_rerank__qwen2.5-0.5b__mxbai,58.18181818181818,43.121212121212125,27.610389610389586,61.212121212121204
vector_rerank__qwen2.5-0.5b__mxbai,53.125,52.88392857142857,38.81696428571428,52.67857142857143
vector_rerank__qwen2.5-0.5b__mxbai,52.64900662251656,62.94039735099338,56.817350993377474,53.973509933774835
vector_rerank__qwen2.5-0.5b__mxbai,31.868131868131865,64.07692307692308,49.25155279503105,53.84615384615385
vector_rerank__qwen2.5-0.5b__mxbai,59.22330097087378,64.27508090614887,54.195960272291025,52.42718446601942
vector_rerank__qwen2.5-0.5b__mxbai,64.17910447761194,47.582089552238806,36.203980099502516,55.970149253731336
vector_rerank__qwen2.5-0.5b__mxbai,62.67281105990783,58.723502304147466,45.67255504352279,59.44700460829493
vector_rerank__qwen2.5-0.5b__mxbai,83.78378378378379,47.648648648648646,29.391891891891873,64.86486486486487
vector_rerank__qwen2.5-0.5b__mxbai,77.88461538461539,50.53846153846154,40.54166666666667,56.730769230769226
vector_rerank__qwen2.5-0.5b__mxbai,58.59872611464968,47.789808917197455,34.846337579617824,57.961783439490446
vector_rerank__qwen2.5-0.5b__mxbai,52.244897959183675,60.06122448979592,50.21938775510205,57.95918367346938
vector_rerank__qwen2.5-0.5b__mxbai,93.33333333333333,55.666666666666664,52.333333333333314,55.55555555555556
vector_rerank__qwen2.5-0.5b__mxbai,100.0,77.75,76.125,50.0
vector_rerank__qwen2.5-0.5b__mxbai,69.93464052287581,48.93464052287582,39.03186274509804,56.209150326797385
vector_rerank__qwen2.5-0.5b__mxbai,41.66666666666667,63.285714285714285,59.315476190476204,55.00000000000001
vector_rerank__qwen2.5-0.5b__mxbai,77.66990291262135,41.42718446601942,19.958737864077676,55.33980582524271
