key,ttr,gulpease,flesch_vacca,lexical_density
bm25__deepseek-r1-1.5b__mxbai,58.282208588957054,60.34969325153374,50.400087642418924,60.122699386503065
bm25__deepseek-r1-1.5b__mxbai,82.08955223880598,57.80597014925373,44.460199004975145,58.2089552238806
bm25__deepseek-r1-1.5b__mxbai,90.47619047619048,80.42857142857143,56.61904761904759,61.904761904761905
bm25__deepseek-r1-1.5b__mxbai,61.81818181818181,51.54545454545455,36.18181818181816,52.72727272727272
bm25__deepseek-r1-1.5b__mxbai,83.60655737704919,54.24590163934426,44.766393442622956,45.90163934426229
bm25__deepseek-r1-1.5b__mxbai,74.24242424242425,56.42424242424242,43.10303030303028,57.57575757575758
bm25__deepseek-r1-1.5b__mxbai,100.0,89.83333333333333,70.0,50.0
bm25__deepseek-r1-1.5b__mxbai,83.5820895522388,74.67164179104478,70.3091684434968,50.74626865671642
bm25__deepseek-r1-1.5b__mxbai,0.13716760919263626,47.018289014559016,15.460301287272841,66.92335459030201
bm25__deepseek-r1-1.5b__mxbai,92.6829268292683,56.31707317073171,41.723577235772346,58.536585365853654
bm25__deepseek-r1-1.5b__mxbai,71.51898734177216,58.43037974683544,71.25121713729308,39.87341772151899
bm25__deepseek-r1-1.5b__mxbai,0.11976047904191617,70.62814371257485,84.85926517239314,53.057884231536924
bm25__deepseek-r1-1.5b__mxbai,64.07766990291263,56.57281553398058,43.5618932038835,50.48543689320388
bm25__deepseek-r1-1.5b__mxbai,80.7017543859649,51.10526315789474,33.241228070175424,66.66666666666666
bm25__deepseek-r1-1.5b__mxbai,66.88311688311688,45.55844155844156,26.987012987012974,55.1948051948052
bm25__deepseek-r1-1.5b__mxbai,84.84848484848484,50.515151515151516,36.848484848484844,59.09090909090909
bm25__deepseek-r1-1.5b__mxbai,62.33766233766234,64.71428571428572,69.53203463203464,32.467532467532465
bm25__deepseek-r1-1.5b__mxbai,52.5,58.58333333333333,53.99999999999998,62.5
bm25__deepseek-r1-1.5b__mxbai,62.94117647058823,54.588235294117645,62.44117647058823,35.294117647058826
bm25__deepseek-r1-1.5b__mxbai,75.53191489361703,60.06382978723404,49.037234042553195,61.702127659574465
bm25__deepseek-r1-1.5b__mxbai,97.36842105263158,52.421052631578945,42.80701754385964,55.26315789473685
