key,ttr,gulpease,flesch_vacca,lexical_density
hybrid__deepseek-r1-1.5b__mxbai,85.0,52.25,38.291666666666664,57.49999999999999
hybrid__deepseek-r1-1.5b__mxbai,78.82352941176471,54.64705882352941,41.95098039215687,62.35294117647059
hybrid__deepseek-r1-1.5b__mxbai,75.80645161290323,77.2258064516129,77.61717267552181,16.93548387096774
hybrid__deepseek-r1-1.5b__mxbai,64.63414634146342,48.63414634146341,33.304878048780495,59.756097560975604
hybrid__deepseek-r1-1.5b__mxbai,84.12698412698413,53.92063492063492,44.77380952380952,52.38095238095239
hybrid__deepseek-r1-1.5b__mxbai,78.72340425531915,56.97872340425532,42.12234042553189,53.191489361702125
hybrid__deepseek-r1-1.5b__mxbai,83.01886792452831,56.16981132075472,39.64528301886792,58.490566037735846
hybrid__deepseek-r1-1.5b__mxbai,41.28686327077748,59.53619302949062,50.2009859033123,49.865951742627345
hybrid__deepseek-r1-1.5b__mxbai,63.2183908045977,56.87356321839081,41.904761904761884,60.91954022988506
hybrid__deepseek-r1-1.5b__mxbai,52.04081632653062,55.63265306122449,75.634693877551,37.755102040816325
hybrid__deepseek-r1-1.5b__mxbai,82.35294117647058,48.411764705882355,57.470588235294116,36.470588235294116
hybrid__deepseek-r1-1.5b__mxbai,43.333333333333336,64.56410256410257,48.33333333333334,52.05128205128206
hybrid__deepseek-r1-1.5b__mxbai,60.71428571428571,50.785714285714285,30.080357142857167,58.03571428571429
hybrid__deepseek-r1-1.5b__mxbai,52.490421455938694,49.57471264367816,33.60727969348659,55.938697318007655
hybrid__deepseek-r1-1.5b__mxbai,60.946745562130175,53.97041420118343,42.68589743589741,53.84615384615385
hybrid__deepseek-r1-1.5b__mxbai,64.22018348623854,50.46788990825688,37.17169069462649,63.30275229357798
hybrid__deepseek-r1-1.5b__mxbai,79.66101694915254,60.186440677966104,38.624293785310705,74.57627118644068
hybrid__deepseek-r1-1.5b__mxbai,28.232189973614773,43.221635883905016,27.065787159190833,53.29815303430079
hybrid__deepseek-r1-1.5b__mxbai,73.45132743362832,53.86725663716814,40.43559488692229,57.52212389380531
hybrid__deepseek-r1-1.5b__mxbai,86.36363636363636,47.93939393939394,37.833333333333314,59.09090909090909
hybrid__deepseek-r1-1.5b__mxbai,56.04026845637584,49.63758389261745,51.92197986577179,35.57046979865772
