key,ttr,gulpease,flesch_vacca,lexical_density
hybrid__qwen2.5-0.5b__nomic,70.3225806451613,64.6774193548387,63.083333333333336,54.19354838709678
hybrid__qwen2.5-0.5b__nomic,65.08620689655173,49.0,31.97167487684727,59.91379310344828
hybrid__qwen2.5-0.5b__nomic,60.47430830039525,58.09090909090909,44.94052324487107,56.126482213438734
hybrid__qwen2.5-0.5b__nomic,61.71875,42.90625,28.05625,58.59375
hybrid__qwen2.5-0.5b__nomic,75.75757575757575,48.84848484848485,39.22727272727272,57.57575757575758
hybrid__qwen2.5-0.5b__nomic,34.90566037735849,60.17924528301887,49.96514675052409,58.25471698113207
hybrid__qwen2.5-0.5b__nomic,29.42008486562942,65.28005657708628,52.84957960081722,50.495049504950494
hybrid__qwen2.5-0.5b__nomic,60.70038910505836,62.81322957198444,53.189777148921145,53.30739299610895
hybrid__qwen2.5-0.5b__nomic,56.22119815668203,51.48847926267281,42.917511520737335,54.83870967741935
hybrid__qwen2.5-0.5b__nomic,45.23809523809524,70.9047619047619,62.797619047619044,47.44897959183674
hybrid__qwen2.5-0.5b__nomic,53.271028037383175,50.96261682242991,43.05794392523365,59.813084112149525
hybrid__qwen2.5-0.5b__nomic,100.0,77.75,76.125,50.0
hybrid__qwen2.5-0.5b__nomic,49.39759036144578,52.57429718875502,33.97389558232931,55.42168674698795
hybrid__qwen2.5-0.5b__nomic,68.71508379888269,55.14525139664804,43.29003724394783,54.18994413407822
hybrid__qwen2.5-0.5b__nomic,64.96350364963503,51.481751824817515,43.218065693430646,57.66423357664233
hybrid__qwen2.5-0.5b__nomic,70.34883720930233,43.01162790697674,23.08255813953489,56.395348837209305
hybrid__qwen2.5-0.5b__nomic,50.32258064516129,54.38709677419355,44.37775891341256,57.096774193548384
hybrid__qwen2.5-0.5b__nomic,50.59760956175299,58.7609561752988,44.28665338645415,57.37051792828686
hybrid__qwen2.5-0.5b__nomic,63.87096774193548,60.54838709677419,44.79953917050692,55.483870967741936
hybrid__qwen2.5-0.5b__nomic,58.37563451776649,49.253807106598984,45.76586294416242,52.79187817258884
hybrid__qwen2.5-0.5b__nomic,70.37037037037037,49.0,42.981481481481495,56.79012345679012
