key,ttr,gulpease,flesch_vacca,lexical_density
bm25__qwen2.5-0.5b__nomic,43.79562043795621,49.43795620437956,37.09637152226805,56.69099756690997
bm25__qwen2.5-0.5b__nomic,66.88741721854305,49.52980132450331,36.03228476821192,60.264900662251655
bm25__qwen2.5-0.5b__nomic,82.08955223880598,53.17910447761194,47.60820895522389,52.23880597014925
bm25__qwen2.5-0.5b__nomic,32.0855614973262,49.6951871657754,41.65828877005346,56.14973262032086
bm25__qwen2.5-0.5b__nomic,46.788990825688074,52.211009174311926,47.30416372618208,55.96330275229357
bm25__qwen2.5-0.5b__nomic,58.68725868725869,56.22007722007722,45.553749237959735,53.28185328185329
bm25__qwen2.5-0.5b__nomic,54.43037974683544,49.12658227848101,36.50316455696202,59.49367088607595
bm25__qwen2.5-0.5b__nomic,55.188679245283026,61.216981132075475,54.9445061043285,52.358490566037744
bm25__qwen2.5-0.5b__nomic,61.6580310880829,50.295336787564764,40.747265400115154,59.067357512953365
bm25__qwen2.5-0.5b__nomic,81.81818181818183,56.27272727272727,53.59090909090909,56.060606060606055
bm25__qwen2.5-0.5b__nomic,66.66666666666666,62.65853658536585,57.358536585365854,54.47154471544715
bm25__qwen2.5-0.5b__nomic,55.19713261648745,59.0,51.100179211469495,50.89605734767025
bm25__qwen2.5-0.5b__nomic,90.625,41.8125,11.25,59.375
bm25__qwen2.5-0.5b__nomic,85.45454545454545,54.45454545454545,58.84848484848483,56.36363636363636
bm25__qwen2.5-0.5b__nomic,51.38121546961326,50.21546961325967,41.165131982811516,59.11602209944752
bm25__qwen2.5-0.5b__nomic,0.16430392012301728,50.665999620837106,50.338676125248895,54.7595475322815
bm25__qwen2.5-0.5b__nomic,56.34920634920635,47.84920634920635,37.46031746031744,58.333333333333336
bm25__qwen2.5-0.5b__nomic,48.08510638297872,62.06382978723404,50.14361702127658,52.34042553191489
bm25__qwen2.5-0.5b__nomic,54.74254742547425,53.959349593495936,48.03561749903214,54.74254742547425
bm25__qwen2.5-0.5b__nomic,65.57377049180327,60.63934426229508,50.30273224043715,61.74863387978142
bm25__qwen2.5-0.5b__nomic,57.948717948717956,42.02564102564103,23.5,56.92307692307692
