key,ttr,gulpease,flesch_vacca,lexical_density
vector_rerank__granite3.1-moe:1b__mxbai,81.73913043478261,45.95652173913044,30.833333333333332,62.60869565217392
vector_rerank__granite3.1-moe:1b__mxbai,54.74254742547425,52.577235772357724,41.788248337028826,57.994579945799465
vector_rerank__granite3.1-moe:1b__mxbai,78.3132530120482,42.855421686746986,26.27409638554215,63.85542168674698
vector_rerank__granite3.1-moe:1b__mxbai,71.63120567375887,58.29078014184397,38.89539007092199,58.86524822695035
vector_rerank__granite3.1-moe:1b__mxbai,57.6271186440678,52.07909604519774,40.996661530559834,56.49717514124294
vector_rerank__granite3.1-moe:1b__mxbai,77.41935483870968,43.516129032258064,24.094086021505376,58.06451612903226
vector_rerank__granite3.1-moe:1b__mxbai,85.36585365853658,48.8780487804878,38.0609756097561,63.41463414634146
vector_rerank__granite3.1-moe:1b__mxbai,56.573705179282875,43.940239043824704,28.370119521912322,56.97211155378486
vector_rerank__granite3.1-moe:1b__mxbai,54.7486033519553,47.659217877094974,28.861350939563216,58.37988826815642
vector_rerank__granite3.1-moe:1b__mxbai,43.780290791599356,55.78513731825525,52.042583157284284,55.5735056542811
vector_rerank__granite3.1-moe:1b__mxbai,73.33333333333333,40.083333333333336,22.708333333333343,62.5
vector_rerank__granite3.1-moe:1b__mxbai,53.80116959064327,59.87719298245614,45.73015873015871,58.47953216374269
vector_rerank__granite3.1-moe:1b__mxbai,73.01587301587301,42.96825396825397,25.412698412698404,59.523809523809526
vector_rerank__granite3.1-moe:1b__mxbai,62.21198156682027,56.235023041474655,48.817972350230406,54.83870967741935
vector_rerank__granite3.1-moe:1b__mxbai,73.01587301587301,54.317460317460316,46.321428571428555,56.34920634920635
vector_rerank__granite3.1-moe:1b__mxbai,44.44444444444444,53.38697318007663,37.61028269648959,61.49425287356321
vector_rerank__granite3.1-moe:1b__mxbai,15.409139213602552,52.48565356004251,30.945732423513608,59.51115834218916
vector_rerank__granite3.1-moe:1b__mxbai,68.0,40.6,16.55000000000001,59.5
vector_rerank__granite3.1-moe:1b__mxbai,42.40631163708087,43.69428007889547,26.419230769230772,58.97435897435898
vector_rerank__granite3.1-moe:1b__mxbai,80.45977011494253,44.632183908045974,25.11206896551724,64.36781609195403
vector_rerank__granite3.1-moe:1b__mxbai,70.70063694267516,47.28025477707006,37.826963906581724,56.68789808917197
