key,ttr,gulpease,flesch_vacca,lexical_density
vector_rerank__qwen3-0.6b__nomic,87.5,53.285714285714285,42.26785714285717,60.71428571428571
vector_rerank__qwen3-0.6b__nomic,87.27272727272727,52.09090909090909,31.52272727272728,60.0
vector_rerank__qwen3-0.6b__nomic,87.09677419354838,57.064516129032256,30.021505376344074,54.83870967741935
vector_rerank__qwen3-0.6b__nomic,70.37037037037037,47.888888888888886,38.09567901234567,56.79012345679012
vector_rerank__qwen3-0.6b__nomic,73.23943661971832,49.42253521126761,37.19366197183098,54.929577464788736
vector_rerank__qwen3-0.6b__nomic,89.58333333333334,50.25,27.4375,64.58333333333334
vector_rerank__qwen3-0.6b__nomic,83.33333333333334,57.51851851851852,43.24074074074073,57.407407407407405
vector_rerank__qwen3-0.6b__nomic,85.71428571428571,62.57142857142857,59.678571428571445,53.57142857142857
vector_rerank__qwen3-0.6b__nomic,70.93023255813954,50.97674418604651,35.369767441860446,59.30232558139535
vector_rerank__qwen3-0.6b__nomic,80.95238095238095,59.7936507936508,52.05079365079367,58.730158730158735
vector_rerank__qwen3-0.6b__nomic,81.48148148148148,40.851851851851855,17.703703703703695,55.55555555555556
vector_rerank__qwen3-0.6b__nomic,79.72972972972973,41.972972972972975,15.33783783783781,62.16216216216216
vector_rerank__qwen3-0.6b__nomic,66.66666666666666,51.80701754385965,33.241228070175424,56.14035087719298
vector_rerank__qwen3-0.6b__nomic,72.1311475409836,52.77049180327869,47.14207650273222,52.459016393442624
vector_rerank__qwen3-0.6b__nomic,89.13043478260869,52.26086956521739,35.23188405797101,60.86956521739131
vector_rerank__qwen3-0.6b__nomic,75.71428571428571,53.0,39.71428571428572,60.0
vector_rerank__qwen3-0.6b__nomic,77.77777777777779,52.888888888888886,42.65277777777777,56.94444444444444
vector_rerank__qwen3-0.6b__nomic,80.88235294117648,50.1764705882353,35.10294117647058,55.88235294117647
vector_rerank__qwen3-0.6b__nomic,86.48648648648648,49.54054054054054,25.01801801801802,70.27027027027027
vector_rerank__qwen3-0.6b__nomic,85.71428571428571,54.30612244897959,35.89285714285714,63.26530612244898
vector_rerank__qwen3-0.6b__nomic,82.08955223880598,53.47761194029851,38.34626865671641,61.19402985074627
