key,ttr,gulpease,flesch_vacca,lexical_density
vector_store__qwen2.5-0.5b__mxbai,81.81818181818183,47.86363636363637,37.75,60.22727272727273
vector_store__qwen2.5-0.5b__mxbai,52.366863905325445,58.40828402366864,44.63532763532764,52.662721893491124
vector_store__qwen2.5-0.5b__mxbai,64.34108527131784,46.82945736434109,35.587596899224806,48.837209302325576
vector_store__qwen2.5-0.5b__mxbai,69.75308641975309,49.55555555555556,41.30555555555554,56.79012345679012
vector_store__qwen2.5-0.5b__mxbai,94.73684210526315,49.0,41.60526315789474,57.89473684210527
vector_store__qwen2.5-0.5b__mxbai,58.67768595041323,48.29752066115702,35.68870523415977,57.85123966942148
vector_store__qwen2.5-0.5b__mxbai,80.0,49.18181818181818,41.12121212121214,58.18181818181818
vector_store__qwen2.5-0.5b__mxbai,58.3941605839416,52.832116788321166,40.66702447402319,58.75912408759124
vector_store__qwen2.5-0.5b__mxbai,61.53846153846154,63.02930402930403,47.4047619047619,54.21245421245421
vector_store__qwen2.5-0.5b__mxbai,59.83606557377049,52.114754098360656,48.9360655737705,52.459016393442624
vector_store__qwen2.5-0.5b__mxbai,41.91919191919192,49.303030303030305,41.19696969696969,56.060606060606055
vector_store__qwen2.5-0.5b__mxbai,45.53314121037464,49.0,38.85117332235489,57.06051873198847
vector_store__qwen2.5-0.5b__mxbai,41.951219512195124,44.75609756097561,28.496951219512198,56.58536585365853
vector_store__qwen2.5-0.5b__mxbai,55.631399317406135,50.22866894197952,45.59357224118317,52.901023890784984
vector_store__qwen2.5-0.5b__mxbai,75.36231884057972,47.26086956521739,27.663043478260875,62.31884057971014
vector_store__qwen2.5-0.5b__mxbai,58.582089552238806,48.850746268656714,40.812189054726375,56.343283582089555
vector_store__qwen2.5-0.5b__mxbai,58.333333333333336,45.94444444444444,31.529629629629618,62.03703703703704
vector_store__qwen2.5-0.5b__mxbai,96.42857142857143,51.142857142857146,31.821428571428555,60.71428571428571
vector_store__qwen2.5-0.5b__mxbai,67.20647773279353,57.987854251012145,46.54473684210526,58.2995951417004
vector_store__qwen2.5-0.5b__mxbai,63.63636363636363,64.73426573426573,68.97272727272727,47.55244755244755
vector_store__qwen2.5-0.5b__mxbai,77.92207792207793,44.97402597402598,32.60606060606058,55.84415584415584
