key,ttr,gulpease,flesch_vacca,lexical_density
prompt__role_playing__granite3.1-moe:1b,79.81651376146789,45.055045871559635,29.154128440366957,59.63302752293578
prompt__role_playing__granite3.1-moe:1b,57.54985754985755,57.091168091168086,71.34175084175084,28.774928774928775
prompt__role_playing__granite3.1-moe:1b,76.92307692307693,51.40384615384615,44.29166666666667,59.61538461538461
prompt__role_playing__granite3.1-moe:1b,78.68852459016394,41.868852459016395,23.36229508196721,63.114754098360656
prompt__role_playing__granite3.1-moe:1b,63.96396396396396,47.06306306306306,33.59729729729726,59.45945945945946
prompt__role_playing__granite3.1-moe:1b,83.33333333333334,44.0,29.166666666666657,58.97435897435898
prompt__role_playing__granite3.1-moe:1b,69.34673366834171,64.7286432160804,44.9660205790859,57.286432160804026
prompt__role_playing__granite3.1-moe:1b,60.63492063492063,62.460317460317455,42.1053391053391,55.87301587301587
prompt__role_playing__granite3.1-moe:1b,66.34615384615384,60.53846153846154,34.87878787878789,59.61538461538461
prompt__role_playing__granite3.1-moe:1b,58.354755784061695,52.47043701799486,43.08215509854328,53.72750642673522
prompt__role_playing__granite3.1-moe:1b,56.43564356435643,64.0990099009901,47.23663366336634,54.95049504950495
prompt__role_playing__granite3.1-moe:1b,58.894230769230774,58.95192307692308,45.364285714285714,56.00961538461539
prompt__role_playing__granite3.1-moe:1b,15.905096660808434,62.30404217926186,46.80568780955426,58.435852372583476
prompt__role_playing__granite3.1-moe:1b,66.10169491525424,57.23728813559322,45.404468412943004,55.59322033898305
prompt__role_playing__granite3.1-moe:1b,63.1578947368421,41.142857142857146,22.275939849624045,59.77443609022557
prompt__role_playing__granite3.1-moe:1b,52.19512195121951,54.853658536585364,44.55226480836237,58.292682926829265
prompt__role_playing__granite3.1-moe:1b,49.87593052109181,54.831265508684865,33.82447817836813,57.81637717121588
prompt__role_playing__granite3.1-moe:1b,54.35435435435435,59.0,44.404504504504494,53.753753753753756
prompt__role_playing__granite3.1-moe:1b,61.62361623616236,52.690036900369,38.39831898318981,55.35055350553506
prompt__role_playing__granite3.1-moe:1b,71.75141242937853,52.50282485875706,41.774576271186405,59.32203389830508
prompt__role_playing__granite3.1-moe:1b,66.66666666666666,52.49593495934959,43.07285803627268,54.0650406504065
