key,ttr,gulpease,flesch_vacca,lexical_density
vector_rerank__gemma3-1b__mxbai,88.88888888888889,55.666666666666664,42.03703703703701,62.96296296296296
vector_rerank__gemma3-1b__mxbai,72.36842105263158,58.868421052631575,53.95789473684211,53.94736842105263
vector_rerank__gemma3-1b__mxbai,90.47619047619048,44.23809523809524,27.14285714285714,57.14285714285714
vector_rerank__gemma3-1b__mxbai,85.1063829787234,57.29787234042553,52.03546099290778,59.57446808510638
vector_rerank__gemma3-1b__mxbai,79.66101694915254,54.932203389830505,44.72457627118641,55.932203389830505
vector_rerank__gemma3-1b__mxbai,96.66666666666667,59.66666666666667,35.66666666666666,56.666666666666664
vector_rerank__gemma3-1b__mxbai,88.46153846153845,72.07692307692308,52.33333333333331,61.53846153846154
vector_rerank__gemma3-1b__mxbai,63.35403726708074,49.807453416149066,36.08012422360249,59.006211180124225
vector_rerank__gemma3-1b__mxbai,77.27272727272727,48.81818181818182,31.92207792207791,60.909090909090914
vector_rerank__gemma3-1b__mxbai,71.01449275362319,49.57971014492754,42.1552795031056,53.62318840579711
vector_rerank__gemma3-1b__mxbai,85.71428571428571,54.91836734693877,33.23979591836735,59.183673469387756
vector_rerank__gemma3-1b__mxbai,62.944162436548226,57.52791878172589,48.40065264684556,56.852791878172596
vector_rerank__gemma3-1b__mxbai,77.14285714285715,42.142857142857146,21.095238095238084,61.42857142857143
vector_rerank__gemma3-1b__mxbai,93.22033898305084,57.30508474576271,48.02966101694915,55.932203389830505
vector_rerank__gemma3-1b__mxbai,75.67567567567568,53.054054054054056,44.32432432432432,54.054054054054056
vector_rerank__gemma3-1b__mxbai,76.42276422764228,50.951219512195124,35.70499419279905,58.536585365853654
vector_rerank__gemma3-1b__mxbai,79.74683544303798,52.41772151898734,42.09873417721518,56.9620253164557
vector_rerank__gemma3-1b__mxbai,74.32432432432432,47.78378378378378,31.148648648648646,58.108108108108105
vector_rerank__gemma3-1b__mxbai,74.39024390243902,54.48780487804878,47.70975609756096,54.87804878048781
vector_rerank__gemma3-1b__mxbai,91.66666666666666,59.0,31.191666666666656,64.58333333333334
vector_rerank__gemma3-1b__mxbai,66.66666666666666,57.15789473684211,56.42982456140351,52.63157894736842
